D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_31_247.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_31_247.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_31_247.jpg, 0, 0, 0, 7.928257E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_31_351.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_31_351.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_31_351.jpg, 0, 0, 0, 7.859473E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_31_457.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_31_457.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_31_457.jpg, 0, 0, 0, 7.854762E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_31_558.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_31_558.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_31_558.jpg, 0, 0, 0, 7.883454E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_31_664.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_31_664.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_31_664.jpg, 0, 0, 0, 7.826834E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_31_765.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_31_765.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_31_765.jpg, 0, 0, 0, 7.791042E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_31_864.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_31_864.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_31_864.jpg, 0, 0, 0, 7.816414E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_31_969.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_31_969.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_31_969.jpg, 0, 0, 0, 7.784415E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_074.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_074.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_074.jpg, 0, 0, 0, 8.004521E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_175.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_175.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_175.jpg, 0, 0, 0, 7.815673E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_279.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_279.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_279.jpg, 0, 0, 0, 7.803932E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_379.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_379.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_379.jpg, 0, 0, 0, 7.936401E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_486.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_486.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_486.jpg, 0, 0, 0, 7.846109E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_590.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_590.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_590.jpg, 0, 0, 0, 7.774009E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_695.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_695.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_695.jpg, 0, 0, 0, 7.900881E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_802.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_802.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_802.jpg, 0, 0, 0, 7.789299E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_32_906.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_32_906.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_32_906.jpg, 0, 0, 0, 7.866706E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_010.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_010.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_010.jpg, 0, 0, 0, 7.80769E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_113.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_113.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_113.jpg, 0, 0, 0, 7.849265E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_218.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_218.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_218.jpg, 0, 0, 0, 7.821258E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_320.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_320.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_320.jpg, 0, 0, 0, 7.782909E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_422.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_422.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_422.jpg, 0, 0, 0, 7.802904E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_524.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_524.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_524.jpg, 0, 0, 0, 7.830915E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_626.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_626.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_626.jpg, 0, 0, 0, 7.850402E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_731.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_731.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_731.jpg, 0, 0, 0, 7.841057E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_831.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_831.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_831.jpg, 0, 0, 0, 7.776524E-05
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_33_934.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_33_934.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_33_934.jpg, 0, 0.0206601, 0, 0.006678132
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_037.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_037.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_037.jpg, 0, 0.3311412, 0, 0.2316498
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_138.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_138.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_138.jpg, 0, 0.6300771, 0, 0.8098557
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_239.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_239.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_239.jpg, 0, 0.9159096, 0, 1.857889
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_341.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_341.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_341.jpg, 0, 1, 0, 3.056186
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_445.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_445.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_445.jpg, -0.0243813, 1, 0, 4.461924
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_551.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_551.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_551.jpg, -0.3392418, 1, 0, 5.603703
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_656.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_656.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_656.jpg, -0.04797781, 1, 0, 6.754212
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_759.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_759.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_759.jpg, 0, 1, 0, 7.890577
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_860.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_860.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_860.jpg, 0, 1, 0, 9.018503
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_34_961.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_34_961.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_34_961.jpg, -0.0847287, 1, 0, 10.13403
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_066.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_066.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_066.jpg, -0.4404015, 1, 0, 11.39581
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_168.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_168.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_168.jpg, -0.4886925, 1, 0, 12.53724
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_277.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_277.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_277.jpg, -0.191343, 1, 0, 13.46334
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_378.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_378.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_378.jpg, 0, 1, 0, 14.45496
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_482.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_482.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_482.jpg, 0, 1, 0, 15.60843
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_590.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_590.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_590.jpg, 0, 1, 0, 16.87737
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_695.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_695.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_695.jpg, -0.08563051, 1, 0, 17.88883
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_797.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_797.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_797.jpg, -0.3858543, 1, 0, 18.85752
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_898.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_898.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_898.jpg, -0.3359345, 1, 0, 19.77715
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_35_999.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_35_999.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_35_999.jpg, -0.03085345, 1, 0, 20.77241
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_100.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_100.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_100.jpg, 0, 1, 0, 21.79021
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_201.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_201.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_201.jpg, -0.045609, 1, 0, 22.75609
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_308.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_308.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_308.jpg, -0.4130532, 1, 0, 23.84908
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_412.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_412.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_412.jpg, -0.3625716, 1, 0, 24.68153
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_515.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_515.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_515.jpg, -0.07296686, 1, 0, 25.64834
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_615.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_615.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_615.jpg, -0.3305024, 1, 0, 26.58771
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_719.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_719.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_719.jpg, -0.06304646, 1, 0, 27.5287
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_821.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_821.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_821.jpg, 0, 1, 0, 28.45002
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_36_927.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_36_927.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_36_927.jpg, 0, 1, 0, 29.55407
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_37_032.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_37_032.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_37_032.jpg, 0, 1, 0, 30.19115
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_37_132.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_37_132.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_37_132.jpg, -0.3204714, 1, 0, 30.1664
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_37_237.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_37_237.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_37_237.jpg, -0.2881254, 1, 0, 30.18402
D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\center_2022_02_14_21_09_37_344.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\left_2022_02_14_21_09_37_344.jpg, D:\Users\suuser\OneDrive - sabanciuniv.edu\Desktop\Data\IMG\right_2022_02_14_21_09_37_344.jpg, 0, 1, 0, 30.18777
